run_key,experiment,dataset_name,seed,setting_id,setting_name,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
imp__optdigits__seed1__noise_missing__mean_indicator__LogisticRegression,imputation_ablation,optdigits,1,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,4215,1405,1.7207,0.8590747330960854,0.8590759466358115,0.8595266470781043,0.8594278955431014,0.8435410786094864,0.7971014492753623,,
imp__optdigits__seed1__noise_missing__mean_indicator__KNN,imputation_ablation,optdigits,1,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,4215,1405,0.1504,0.8156583629893238,0.8156941512106336,0.811905448920473,0.811694286688047,0.7964924781259226,0.6884057971014492,,
imp__optdigits__seed1__noise_missing__mean_indicator__RandomForest,imputation_ablation,optdigits,1,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,4215,1405,0.9011,0.9473309608540924,0.9472511940866396,0.9471928315925024,0.947146796102111,0.9415629229660272,0.8768115942028986,,
imp__optdigits__seed1__noise_missing__mean_indicator__HistGradientBoosting,imputation_ablation,optdigits,1,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,4215,1405,10.4756,0.9380782918149466,0.9381052728885187,0.93823920483985,0.9381869349651696,0.9312430706736428,0.8985507246376812,,
imp__optdigits__seed1__missing_imbalance__mean_indicator__LogisticRegression,imputation_ablation,optdigits,1,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,536,1405,0.1714,0.6626334519572954,0.6617538042258261,0.6704278882431365,0.6701211639938562,0.6428582036692216,0.5,,
imp__optdigits__seed1__missing_imbalance__mean_indicator__KNN,imputation_ablation,optdigits,1,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,536,1405,0.0942,0.3843416370106761,0.3828125416709785,0.3897456983587077,0.3899707731971948,0.4020978493375925,0.0072463768115942,,
imp__optdigits__seed1__missing_imbalance__mean_indicator__RandomForest,imputation_ablation,optdigits,1,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,536,1405,0.4743,0.493950177935943,0.4925858209672242,0.5082948063240488,0.5083129985578431,0.5120399746688488,0.0652173913043478,,
imp__optdigits__seed1__missing_imbalance__mean_indicator__HistGradientBoosting,imputation_ablation,optdigits,1,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,536,1405,2.3866,0.6512455516014235,0.6506589251928966,0.6629717668805234,0.6623962216630626,0.6302729022480447,0.427536231884058,,
imp__optdigits__seed1__all_three__mean_indicator__LogisticRegression,imputation_ablation,optdigits,1,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,541,1405,0.193,0.3245551601423487,0.3257195202327733,0.3415330207777866,0.341240101859742,0.3162234292933289,0.0942028985507246,,
imp__optdigits__seed1__all_three__mean_indicator__KNN,imputation_ablation,optdigits,1,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,541,1405,0.1244,0.2555160142348754,0.256865467272001,0.2484801473481863,0.2479964483769203,0.2679396481105749,0.0144927536231884,,
imp__optdigits__seed1__all_three__mean_indicator__RandomForest,imputation_ablation,optdigits,1,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,541,1405,0.4549,0.1181494661921708,0.1193032927149859,0.0542022833138704,0.0538568132911361,0.0986611566126552,0.0,,
imp__optdigits__seed1__all_three__mean_indicator__HistGradientBoosting,imputation_ablation,optdigits,1,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean_indicator,541,1405,2.7061,0.2811387900355871,0.282510929456279,0.2900148385870865,0.2895772741568175,0.2954092263170366,0.0217391304347826,,
imp__optdigits__seed2__clean__mean__LogisticRegression,imputation_ablation,optdigits,2,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,4215,1405,1.6329,0.9672597864768684,0.9672745906867232,0.9673875055862003,0.967333546558412,0.9636340918620736,0.9420289855072465,,
imp__optdigits__seed2__clean__mean__KNN,imputation_ablation,optdigits,2,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,4215,1405,0.1074,0.9765124555160144,0.9765367022148016,0.9765940594178733,0.9765402182866664,0.973912001057485,0.9565217391304348,,
imp__optdigits__seed2__clean__mean__RandomForest,imputation_ablation,optdigits,2,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,4215,1405,0.6686,0.984341637010676,0.9843652586786064,0.9843741739436732,0.9843309112065418,0.9826047800010148,0.9927536231884058,,
imp__optdigits__seed2__clean__mean__HistGradientBoosting,imputation_ablation,optdigits,2,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,4215,1405,4.1111,0.9836298932384342,0.983655967470364,0.9837508801572914,0.9836803041602048,0.9818259909581468,0.9927536231884058,,
imp__optdigits__seed2__missing_only__mean__LogisticRegression,imputation_ablation,optdigits,2,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,4215,1405,1.5727,0.9345195729537368,0.9348119552347316,0.9347588167130574,0.9345866473518136,0.9272835142181518,0.9202898550724636,,
imp__optdigits__seed2__missing_only__mean__KNN,imputation_ablation,optdigits,2,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,4215,1405,0.1357,0.9565836298932384,0.9567114474296978,0.9567303913961528,0.9566099646223656,0.9517894338326915,0.9637681159420288,,
imp__optdigits__seed2__missing_only__mean__RandomForest,imputation_ablation,optdigits,2,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,4215,1405,0.8383,0.9551601423487543,0.9552200459038096,0.955188892883234,0.955139927062637,0.9502141541905116,0.9057971014492754,,
imp__optdigits__seed2__missing_only__mean__HistGradientBoosting,imputation_ablation,optdigits,2,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,4215,1405,5.0939,0.9658362989323844,0.9659215167598474,0.9660037230385476,0.9659156030458904,0.9620906076748786,0.9420289855072465,,
imp__optdigits__seed2__noise_missing__mean__LogisticRegression,imputation_ablation,optdigits,2,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,4215,1405,1.0408,0.898932384341637,0.8990521034373227,0.9001792578509548,0.9000193923307508,0.8880985303487857,0.8115942028985508,,
imp__optdigits__seed2__noise_missing__mean__KNN,imputation_ablation,optdigits,2,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,4215,1405,0.132,0.9295373665480428,0.9297186906293408,0.9291186807609552,0.928995538320439,0.9218195474030654,0.9420289855072465,,
imp__optdigits__seed2__noise_missing__mean__RandomForest,imputation_ablation,optdigits,2,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,4215,1405,0.9854,0.9572953736654805,0.9573442933874906,0.9573180676710932,0.9572473525765072,0.9526035715740698,0.9347826086956522,,
imp__optdigits__seed2__noise_missing__mean__HistGradientBoosting,imputation_ablation,optdigits,2,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,4215,1405,6.4218,0.9288256227758008,0.9289409373775832,0.929013265048465,0.9289197755004408,0.9210979686730866,0.9057971014492754,,
imp__optdigits__seed2__missing_imbalance__mean__LogisticRegression,imputation_ablation,optdigits,2,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,536,1405,0.0688,0.7644128113879004,0.7636904324276406,0.7723177228040219,0.7720152045076986,0.7484105938202882,0.5144927536231884,,
imp__optdigits__seed2__missing_imbalance__mean__KNN,imputation_ablation,optdigits,2,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,536,1405,0.0622,0.5679715302491103,0.5665339345114118,0.5833716157230826,0.5834979512490142,0.5790655876669047,0.0869565217391304,,
imp__optdigits__seed2__missing_imbalance__mean__RandomForest,imputation_ablation,optdigits,2,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,536,1405,0.4724,0.5679715302491103,0.5665733549698846,0.593855744369957,0.5939118380727885,0.5796007992100463,0.1231884057971014,,
imp__optdigits__seed2__missing_imbalance__mean__HistGradientBoosting,imputation_ablation,optdigits,2,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,536,1405,1.6723,0.6647686832740214,0.6639369399993399,0.6752584203386764,0.6748792118913922,0.6453539985837097,0.3550724637681159,,
imp__optdigits__seed2__all_three__mean__LogisticRegression,imputation_ablation,optdigits,2,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,571,1405,0.1032,0.3224199288256227,0.3226392686595197,0.3192430100921516,0.3197139824527449,0.3001809284510119,0.2246376811594203,,
imp__optdigits__seed2__all_three__mean__KNN,imputation_ablation,optdigits,2,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,571,1405,0.0959,0.2704626334519573,0.270318925390535,0.2639072509693999,0.2649993697817292,0.2847365563858288,0.0289855072463768,,
imp__optdigits__seed2__all_three__mean__RandomForest,imputation_ablation,optdigits,2,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,571,1405,0.4543,0.1053380782918149,0.1063736304513895,0.0306452214458258,0.0305133371815218,0.0478341587639482,0.0,,
imp__optdigits__seed2__all_three__mean__HistGradientBoosting,imputation_ablation,optdigits,2,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,571,1405,2.0576,0.2213523131672597,0.2217853700083716,0.215266993471249,0.2159103488982482,0.2329002426837522,0.0217391304347826,,
imp__optdigits__seed2__clean__median__LogisticRegression,imputation_ablation,optdigits,2,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,median,4215,1405,2.0456,0.9672597864768684,0.9672745906867232,0.9673875055862003,0.967333546558412,0.9636340918620736,0.9420289855072465,,
imp__optdigits__seed2__clean__median__KNN,imputation_ablation,optdigits,2,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,median,4215,1405,0.1223,0.9765124555160144,0.9765367022148016,0.9765940594178733,0.9765402182866664,0.973912001057485,0.9565217391304348,,
imp__optdigits__seed2__clean__median__RandomForest,imputation_ablation,optdigits,2,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,median,4215,1405,0.7004,0.984341637010676,0.9843652586786064,0.9843741739436732,0.9843309112065418,0.9826047800010148,0.9927536231884058,,
imp__optdigits__seed2__clean__median__HistGradientBoosting,imputation_ablation,optdigits,2,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,median,4215,1405,4.0801,0.9836298932384342,0.983655967470364,0.9837508801572914,0.9836803041602048,0.9818259909581468,0.9927536231884058,,
imp__optdigits__seed2__missing_only__median__LogisticRegression,imputation_ablation,optdigits,2,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,median,4215,1405,4.3484,0.9259786476868328,0.926193620176296,0.9261828439771972,0.926032224090835,0.917773613746869,0.8913043478260869,,
imp__optdigits__seed2__missing_only__median__KNN,imputation_ablation,optdigits,2,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,median,4215,1405,0.1304,0.9544483985765124,0.954574085914204,0.9545696640031536,0.9544518814833008,0.9494451707552404,0.9710144927536232,,
imp__optdigits__seed2__missing_only__median__RandomForest,imputation_ablation,optdigits,2,2,missing_only,RandomForest,0.0,0.2,natural,noise_then_imbalance,symmetric,median,4215,1405,0.8372,0.9537366548042704,0.9538029030716232,0.9538545413686847,0.9537561879014425,0.9486308300314924,0.927536231884058,,
imp__optdigits__seed2__missing_only__median__HistGradientBoosting,imputation_ablation,optdigits,2,2,missing_only,HistGradientBoosting,0.0,0.2,natural,noise_then_imbalance,symmetric,median,4215,1405,5.0156,0.9679715302491104,0.9680955771679236,0.9681013094121556,0.9680158626868752,0.9644467613857712,0.9710144927536232,,
imp__optdigits__seed2__noise_missing__median__LogisticRegression,imputation_ablation,optdigits,2,4,noise_missing,LogisticRegression,0.2,0.2,natural,noise_then_imbalance,symmetric,median,4215,1405,1.9539,0.9060498220640568,0.9061755611871324,0.9068557654104694,0.9067283956759452,0.895942974944165,0.8188405797101449,,
imp__optdigits__seed2__noise_missing__median__KNN,imputation_ablation,optdigits,2,4,noise_missing,KNN,0.2,0.2,natural,noise_then_imbalance,symmetric,median,4215,1405,0.1451,0.9281138790035588,0.9282333695247832,0.9279203647053398,0.9277970728971396,0.9202421876041668,0.9130434782608696,,
imp__optdigits__seed2__noise_missing__median__RandomForest,imputation_ablation,optdigits,2,4,noise_missing,RandomForest,0.2,0.2,natural,noise_then_imbalance,symmetric,median,4215,1405,0.9287,0.9587188612099644,0.9586813041299408,0.9587775279007456,0.9587017934762642,0.954254209700784,0.9202898550724636,,
imp__optdigits__seed2__noise_missing__median__HistGradientBoosting,imputation_ablation,optdigits,2,4,noise_missing,HistGradientBoosting,0.2,0.2,natural,noise_then_imbalance,symmetric,median,4215,1405,6.2874,0.9444839857651246,0.944632422213683,0.9446620893380052,0.94457030205675,0.9384305392598,0.9347826086956522,,
imp__optdigits__seed2__missing_imbalance__median__LogisticRegression,imputation_ablation,optdigits,2,6,missing_imbalance,LogisticRegression,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,536,1405,0.0943,0.7523131672597865,0.7515969401310862,0.7615828576825665,0.761217495844609,0.7358192774445711,0.5072463768115942,,
imp__optdigits__seed2__missing_imbalance__median__KNN,imputation_ablation,optdigits,2,6,missing_imbalance,KNN,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,536,1405,0.091,0.5323843416370106,0.5309080390654753,0.5532554769201814,0.5533404254620291,0.5466996163772334,0.1014492753623188,,
imp__optdigits__seed2__missing_imbalance__median__RandomForest,imputation_ablation,optdigits,2,6,missing_imbalance,RandomForest,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,536,1405,0.4715,0.5601423487544483,0.55869983888441,0.5792314544419211,0.5793524596096795,0.5735732838304557,0.0869565217391304,,
imp__optdigits__seed2__missing_imbalance__median__HistGradientBoosting,imputation_ablation,optdigits,2,6,missing_imbalance,HistGradientBoosting,0.0,0.2,0.8,noise_then_imbalance,symmetric,median,536,1405,1.7967,0.6526690391459075,0.6517054148760446,0.6685668778485074,0.6682357562908848,0.6350151190833881,0.3043478260869565,,
imp__optdigits__seed2__all_three__median__LogisticRegression,imputation_ablation,optdigits,2,7,all_three,LogisticRegression,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,571,1405,0.1257,0.3266903914590747,0.3268666190069234,0.3227685919347213,0.323266258236874,0.3035785221628471,0.2318840579710145,,
imp__optdigits__seed2__all_three__median__KNN,imputation_ablation,optdigits,2,7,all_three,KNN,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,571,1405,0.1039,0.2462633451957295,0.2463271879536795,0.2348170774605998,0.2357284958295465,0.2523481857539239,0.0217391304347826,,
imp__optdigits__seed2__all_three__median__RandomForest,imputation_ablation,optdigits,2,7,all_three,RandomForest,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,571,1405,0.4684,0.1074733096085409,0.108411446709319,0.0342028939345253,0.0342538323233385,0.0597025796932356,0.0,,
imp__optdigits__seed2__all_three__median__HistGradientBoosting,imputation_ablation,optdigits,2,7,all_three,HistGradientBoosting,0.2,0.2,0.8,noise_then_imbalance,symmetric,median,571,1405,2.3277,0.2483985765124555,0.2489012942569801,0.2526186203333995,0.253091237486557,0.2622199619557707,0.0507246376811594,,
imp__optdigits__seed2__clean__mean_indicator__LogisticRegression,imputation_ablation,optdigits,2,0,clean,LogisticRegression,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,4215,1405,1.1442,0.9672597864768684,0.9672745906867232,0.9673875055862003,0.967333546558412,0.9636340918620736,0.9420289855072465,,
imp__optdigits__seed2__clean__mean_indicator__KNN,imputation_ablation,optdigits,2,0,clean,KNN,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,4215,1405,0.1143,0.9765124555160144,0.9765367022148016,0.9765940594178733,0.9765402182866664,0.973912001057485,0.9565217391304348,,
imp__optdigits__seed2__clean__mean_indicator__RandomForest,imputation_ablation,optdigits,2,0,clean,RandomForest,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,4215,1405,0.681,0.984341637010676,0.9843652586786064,0.9843741739436732,0.9843309112065418,0.9826047800010148,0.9927536231884058,,
imp__optdigits__seed2__clean__mean_indicator__HistGradientBoosting,imputation_ablation,optdigits,2,0,clean,HistGradientBoosting,0.0,0.0,natural,noise_then_imbalance,symmetric,mean_indicator,4215,1405,4.2953,0.9836298932384342,0.983655967470364,0.9837508801572914,0.9836803041602048,0.9818259909581468,0.9927536231884058,,
imp__optdigits__seed2__missing_only__mean_indicator__LogisticRegression,imputation_ablation,optdigits,2,2,missing_only,LogisticRegression,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,4215,1405,1.465,0.9145907473309608,0.9148085503905268,0.9149064076080172,0.9147924737879044,0.9051481273614556,0.8623188405797102,,
imp__optdigits__seed2__missing_only__mean_indicator__KNN,imputation_ablation,optdigits,2,2,missing_only,KNN,0.0,0.2,natural,noise_then_imbalance,symmetric,mean_indicator,4215,1405,0.1377,0.8704626334519573,0.8704583702131528,0.8692270097240083,0.8690810911906184,0.856785533857553,0.782608695652174,,
